PRODUCT_NAME,DESCRIPTION,DESCRIPTION - Detail 1,DESCRIPTION - Detail 2,DESCRIPTION - Detail 3,STANDARD_COST,LIST_PRICE,QUANTITY,WAREHOUSE_NAME,,ADDRESS,,CITY,STATE,COUNTRY_NAME
Intel Xeon E5-2680 V3 (OEM/Tray),"Speed:2.5GHz,Cores:12,TDP:120W",Speed:2.5GHz,Cores:12,TDP:120W,1166.89,1638.89,90,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2660 V4,"Speed:2.0GHz,Cores:14,TDP:105W",Speed:2.0GHz,Cores:14,TDP:105W,1194.03,1388.89,126,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2660 V4,"Speed:2.0GHz,Cores:14,TDP:105W",Speed:2.0GHz,Cores:14,TDP:105W,1194.03,1388.89,114,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2660 V4,"Speed:2.0GHz,Cores:14,TDP:105W",Speed:2.0GHz,Cores:14,TDP:105W,1194.03,1388.89,198,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2660 V4,"Speed:2.0GHz,Cores:14,TDP:105W",Speed:2.0GHz,Cores:14,TDP:105W,1194.03,1388.89,174,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2660 V4,"Speed:2.0GHz,Cores:14,TDP:105W",Speed:2.0GHz,Cores:14,TDP:105W,1194.03,1388.89,150,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2650,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,869.03,1064.99,123,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2650,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,869.03,1064.99,111,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2650,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,869.03,1064.99,195,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2650,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,869.03,1064.99,171,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2650,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,869.03,1064.99,147,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core i9-7900X,"Speed:3.3GHz,Cores:10,TDP:140W",Speed:3.3GHz,Cores:10,TDP:140W,855.82,1029.99,122,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core i9-7900X,"Speed:3.3GHz,Cores:10,TDP:140W",Speed:3.3GHz,Cores:10,TDP:140W,855.82,1029.99,110,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core i9-7900X,"Speed:3.3GHz,Cores:10,TDP:140W",Speed:3.3GHz,Cores:10,TDP:140W,855.82,1029.99,194,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core i9-7900X,"Speed:3.3GHz,Cores:10,TDP:140W",Speed:3.3GHz,Cores:10,TDP:140W,855.82,1029.99,170,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core i9-7900X,"Speed:3.3GHz,Cores:10,TDP:140W",Speed:3.3GHz,Cores:10,TDP:140W,855.82,1029.99,146,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-1660 V3 (OEM/Tray),"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,914.52,1019.99,44,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-1660 V3 (OEM/Tray),"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,914.52,1019.99,33,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-1660 V3 (OEM/Tray),"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,914.52,1019.99,110,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-1660 V3 (OEM/Tray),"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,914.52,1019.99,88,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-1660 V3 (OEM/Tray),"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,914.52,1019.99,66,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core i7-5960X,"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,865.59,1009.79,124,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core i7-5960X,"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,865.59,1009.79,112,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core i7-5960X,"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,865.59,1009.79,196,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core i7-5960X,"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,865.59,1009.79,172,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core i7-5960X,"Speed:3.0GHz,Cores:8,TDP:140W",Speed:3.0GHz,Cores:8,TDP:140W,865.59,1009.79,148,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2640 V4,"Speed:2.4GHz,Cores:10,TDP:90W",Speed:2.4GHz,Cores:10,TDP:90W,738.71,899.99,,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2640 V4,"Speed:2.4GHz,Cores:10,TDP:90W",Speed:2.4GHz,Cores:10,TDP:90W,738.71,899.99,36,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2640 V4,"Speed:2.4GHz,Cores:10,TDP:90W",Speed:2.4GHz,Cores:10,TDP:90W,738.71,899.99,97,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2640 V4,"Speed:2.4GHz,Cores:10,TDP:90W",Speed:2.4GHz,Cores:10,TDP:90W,738.71,899.99,67,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2640 V4,"Speed:2.4GHz,Cores:10,TDP:90W",Speed:2.4GHz,Cores:10,TDP:90W,738.71,899.99,31,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2640 V3,"Speed:2.6GHz,Cores:8,TDP:90W",Speed:2.6GHz,Cores:8,TDP:90W,668.24,899.99,25,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2640 V3,"Speed:2.6GHz,Cores:8,TDP:90W",Speed:2.6GHz,Cores:8,TDP:90W,668.24,899.99,10,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2640 V3,"Speed:2.6GHz,Cores:8,TDP:90W",Speed:2.6GHz,Cores:8,TDP:90W,668.24,899.99,183,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2640 V3,"Speed:2.6GHz,Cores:8,TDP:90W",Speed:2.6GHz,Cores:8,TDP:90W,668.24,899.99,102,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2640 V3,"Speed:2.6GHz,Cores:8,TDP:90W",Speed:2.6GHz,Cores:8,TDP:90W,668.24,899.99,58,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core 2 Extreme QX9775,"Speed:3.2GHz,Cores:4,TDP:150W",Speed:3.2GHz,Cores:4,TDP:150W,737.68,892,25,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core 2 Extreme QX9775,"Speed:3.2GHz,Cores:4,TDP:150W",Speed:3.2GHz,Cores:4,TDP:150W,737.68,892,10,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core 2 Extreme QX9775,"Speed:3.2GHz,Cores:4,TDP:150W",Speed:3.2GHz,Cores:4,TDP:150W,737.68,892,183,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core 2 Extreme QX9775,"Speed:3.2GHz,Cores:4,TDP:150W",Speed:3.2GHz,Cores:4,TDP:150W,737.68,892,102,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core 2 Extreme QX9775,"Speed:3.2GHz,Cores:4,TDP:150W",Speed:3.2GHz,Cores:4,TDP:150W,737.68,892,58,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
AMD Opteron 6378,"Speed:2.4GHz,Cores:16,TDP:115W",Speed:2.4GHz,Cores:16,TDP:115W,651.92,826.99,28,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
AMD Opteron 6378,"Speed:2.4GHz,Cores:16,TDP:115W",Speed:2.4GHz,Cores:16,TDP:115W,651.92,826.99,14,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
AMD Opteron 6378,"Speed:2.4GHz,Cores:16,TDP:115W",Speed:2.4GHz,Cores:16,TDP:115W,651.92,826.99,186,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
AMD Opteron 6378,"Speed:2.4GHz,Cores:16,TDP:115W",Speed:2.4GHz,Cores:16,TDP:115W,651.92,826.99,105,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
AMD Opteron 6378,"Speed:2.4GHz,Cores:16,TDP:115W",Speed:2.4GHz,Cores:16,TDP:115W,651.92,826.99,61,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core i7-3960X Extreme Edition,"Speed:3.3GHz,Cores:6,TDP:130W",Speed:3.3GHz,Cores:6,TDP:130W,573.41,800.74,6,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core i7-3960X Extreme Edition,"Speed:3.3GHz,Cores:6,TDP:130W",Speed:3.3GHz,Cores:6,TDP:130W,573.41,800.74,5,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core i7-3960X Extreme Edition,"Speed:3.3GHz,Cores:6,TDP:130W",Speed:3.3GHz,Cores:6,TDP:130W,573.41,800.74,106,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core i7-3960X Extreme Edition,"Speed:3.3GHz,Cores:6,TDP:130W",Speed:3.3GHz,Cores:6,TDP:130W,573.41,800.74,73,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core i7-3960X Extreme Edition,"Speed:3.3GHz,Cores:6,TDP:130W",Speed:3.3GHz,Cores:6,TDP:130W,573.41,800.74,37,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core i7-4770K,"Speed:3.5GHz,Cores:4,TDP:84W",Speed:3.5GHz,Cores:4,TDP:84W,714.15,799,39,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core i7-4770K,"Speed:3.5GHz,Cores:4,TDP:84W",Speed:3.5GHz,Cores:4,TDP:84W,714.15,799,27,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core i7-4770K,"Speed:3.5GHz,Cores:4,TDP:84W",Speed:3.5GHz,Cores:4,TDP:84W,714.15,799,111,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core i7-4770K,"Speed:3.5GHz,Cores:4,TDP:84W",Speed:3.5GHz,Cores:4,TDP:84W,714.15,799,87,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core i7-4770K,"Speed:3.5GHz,Cores:4,TDP:84W",Speed:3.5GHz,Cores:4,TDP:84W,714.15,799,63,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2687W,"Speed:3.1GHz,Cores:8,TDP:150W",Speed:3.1GHz,Cores:8,TDP:150W,581.16,710.99,50,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2687W,"Speed:3.1GHz,Cores:8,TDP:150W",Speed:3.1GHz,Cores:8,TDP:150W,581.16,710.99,35,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2687W,"Speed:3.1GHz,Cores:8,TDP:150W",Speed:3.1GHz,Cores:8,TDP:150W,581.16,710.99,155,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2687W,"Speed:3.1GHz,Cores:8,TDP:150W",Speed:3.1GHz,Cores:8,TDP:150W,581.16,710.99,76,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2687W,"Speed:3.1GHz,Cores:8,TDP:150W",Speed:3.1GHz,Cores:8,TDP:150W,581.16,710.99,35,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2680 V2,"Speed:2.8GHz,Cores:10,TDP:115W",Speed:2.8GHz,Cores:10,TDP:115W,567.81,701.95,39,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2680 V2,"Speed:2.8GHz,Cores:10,TDP:115W",Speed:2.8GHz,Cores:10,TDP:115W,567.81,701.95,27,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2680 V2,"Speed:2.8GHz,Cores:10,TDP:115W",Speed:2.8GHz,Cores:10,TDP:115W,567.81,701.95,111,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2680 V2,"Speed:2.8GHz,Cores:10,TDP:115W",Speed:2.8GHz,Cores:10,TDP:115W,567.81,701.95,87,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2680 V2,"Speed:2.8GHz,Cores:10,TDP:115W",Speed:2.8GHz,Cores:10,TDP:115W,567.81,701.95,63,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core i7-980,"Speed:3.33GHz,Cores:6,TDP:130W",Speed:3.33GHz,Cores:6,TDP:130W,563.7,699.99,140,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core i7-980,"Speed:3.33GHz,Cores:6,TDP:130W",Speed:3.33GHz,Cores:6,TDP:130W,563.7,699.99,122,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core i7-980,"Speed:3.33GHz,Cores:6,TDP:130W",Speed:3.33GHz,Cores:6,TDP:130W,563.7,699.99,175,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core i7-980,"Speed:3.33GHz,Cores:6,TDP:130W",Speed:3.33GHz,Cores:6,TDP:130W,563.7,699.99,225,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core i7-980,"Speed:3.33GHz,Cores:6,TDP:130W",Speed:3.33GHz,Cores:6,TDP:130W,563.7,699.99,176,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core i7-7820X,"Speed:3.6GHz,Cores:8,TDP:140W",Speed:3.6GHz,Cores:8,TDP:140W,511.1,678.75,50,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core i7-7820X,"Speed:3.6GHz,Cores:8,TDP:140W",Speed:3.6GHz,Cores:8,TDP:140W,511.1,678.75,35,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core i7-7820X,"Speed:3.6GHz,Cores:8,TDP:140W",Speed:3.6GHz,Cores:8,TDP:140W,511.1,678.75,154,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core i7-7820X,"Speed:3.6GHz,Cores:8,TDP:140W",Speed:3.6GHz,Cores:8,TDP:140W,511.1,678.75,76,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core i7-7820X,"Speed:3.6GHz,Cores:8,TDP:140W",Speed:3.6GHz,Cores:8,TDP:140W,511.1,678.75,35,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core i7-3930K,"Speed:3.2GHz,Cores:6,TDP:130W",Speed:3.2GHz,Cores:6,TDP:130W,509.32,660,50,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core i7-3930K,"Speed:3.2GHz,Cores:6,TDP:130W",Speed:3.2GHz,Cores:6,TDP:130W,509.32,660,35,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core i7-3930K,"Speed:3.2GHz,Cores:6,TDP:130W",Speed:3.2GHz,Cores:6,TDP:130W,509.32,660,155,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core i7-3930K,"Speed:3.2GHz,Cores:6,TDP:130W",Speed:3.2GHz,Cores:6,TDP:130W,509.32,660,76,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core i7-3930K,"Speed:3.2GHz,Cores:6,TDP:130W",Speed:3.2GHz,Cores:6,TDP:130W,509.32,660,35,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2630 V4,"Speed:2.2GHz,Cores:10,TDP:85W",Speed:2.2GHz,Cores:10,TDP:85W,528.95,647.99,141,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2630 V4,"Speed:2.2GHz,Cores:10,TDP:85W",Speed:2.2GHz,Cores:10,TDP:85W,528.95,647.99,123,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2630 V4,"Speed:2.2GHz,Cores:10,TDP:85W",Speed:2.2GHz,Cores:10,TDP:85W,528.95,647.99,176,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2630 V4,"Speed:2.2GHz,Cores:10,TDP:85W",Speed:2.2GHz,Cores:10,TDP:85W,528.95,647.99,226,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2630 V4,"Speed:2.2GHz,Cores:10,TDP:85W",Speed:2.2GHz,Cores:10,TDP:85W,528.95,647.99,176,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2630 V3,"Speed:2.4GHz,Cores:8,TDP:85W",Speed:2.4GHz,Cores:8,TDP:85W,499.96,629.99,40,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2630 V3,"Speed:2.4GHz,Cores:8,TDP:85W",Speed:2.4GHz,Cores:8,TDP:85W,499.96,629.99,28,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2630 V3,"Speed:2.4GHz,Cores:8,TDP:85W",Speed:2.4GHz,Cores:8,TDP:85W,499.96,629.99,112,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2630 V3,"Speed:2.4GHz,Cores:8,TDP:85W",Speed:2.4GHz,Cores:8,TDP:85W,499.96,629.99,88,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2630 V3,"Speed:2.4GHz,Cores:8,TDP:85W",Speed:2.4GHz,Cores:8,TDP:85W,499.96,629.99,64,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Core i7-4790K,"Speed:4.0GHz,Cores:4,TDP:88W",Speed:4.0GHz,Cores:4,TDP:88W,461.92,620.95,141,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Core i7-4790K,"Speed:4.0GHz,Cores:4,TDP:88W",Speed:4.0GHz,Cores:4,TDP:88W,461.92,620.95,123,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Core i7-4790K,"Speed:4.0GHz,Cores:4,TDP:88W",Speed:4.0GHz,Cores:4,TDP:88W,461.92,620.95,176,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Core i7-4790K,"Speed:4.0GHz,Cores:4,TDP:88W",Speed:4.0GHz,Cores:4,TDP:88W,461.92,620.95,226,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Core i7-4790K,"Speed:4.0GHz,Cores:4,TDP:88W",Speed:4.0GHz,Cores:4,TDP:88W,461.92,620.95,177,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel Xeon E5-2640 V2,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,545.19,608.95,21,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel Xeon E5-2640 V2,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,545.19,608.95,6,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Intel Xeon E5-2640 V2,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,545.19,608.95,178,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel Xeon E5-2640 V2,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,545.19,608.95,97,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Intel Xeon E5-2640 V2,"Speed:2.0GHz,Cores:8,TDP:95W",Speed:2.0GHz,Cores:8,TDP:95W,545.19,608.95,53,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,28,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,13,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,133,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,185,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,136,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,104,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,81,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,60,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
PNY VCQP6000-PB,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,4058.99,5499.99,45,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,121,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,109,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,205,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,193,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,181,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,169,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,157,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,145,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
PNY VCQM6000-PB,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,2505.04,3254.99,133,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz,,2785.55,3192.97,22,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz,,2785.55,3192.97,7,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz,,2785.55,3192.97,127,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz,,2785.55,3192.97,179,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz,,2785.55,3192.97,127,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz,,2785.55,3192.97,98,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
